10.461538461538463, -7.951764637478922
10.382417582417583, -7.6980754695040385
10.290109890109889, -7.423268794697365
10.217582417582417, -7.169556369556369
10.138461538461538, -6.915867201581486
10.079120879120879, -6.704436304436303
10, -6.44016512587941
9.907692307692308, -6.154776440490725
9.80879120879121, -5.911739054596196
9.742857142857144, -5.668585382871096
9.650549450549452, -5.478434792720506
9.564835164835165, -5.140112797255654
9.505494505494505, -4.928681900110471
9.41978021978022, -4.738508052793766
9.307692307692308, -4.495517181231465
9.195604395604395, -4.220780277923134
9.123076923076923, -4.0199779056921905
9.03076923076923, -3.8192453049595896
8.8989010989011, -3.53399616256759
8.773626373626374, -3.2698877841734975
8.668131868131868, -3.058619687191115
8.542857142857143, -2.836839351125065
8.364835164835165, -2.5305889877318446
8.16043956043956, -2.224431653003081
8.002197802197802, -2.0133496133496127
7.876923076923077, -1.844479330193615
7.778021978021979, -1.717844060701203
7.6461538461538465, -1.5595790452933305
7.474725274725275, -1.369707541136112
7.362637362637363, -1.2431187859759283
7.270329670329671, -1.0952962381533804
7.138461538461539, -0.9687772544915398
